scores,average_scores,std
-0.2,-0.40714285714285714,0.4061391135951286
-0.7,-0.4523809523809523,0.3527025559455467
-0.5,0.0,0.5049752469181039
-0.5,-0.21428571428571427,0.46729792096560363
-0.5,-0.44210526315789467,0.3660828055216674
-0.2,-0.4409090909090908,0.3485803558188698
-0.4,-0.43999999999999995,0.35693136595149494
-0.7999999999999999,-0.38181818181818183,0.4406981688560299
-0.4,-0.4066666666666667,0.392371705854991
-0.7999999999999999,-0.43888888888888883,0.3758529394573965
-0.7,-0.42499999999999993,0.38649062084350766
-0.30000000000000004,-0.16666666666666666,0.48876260995383936
-0.6,-0.2625,0.4553501400021746
-0.9999999999999999,-0.49599999999999994,0.3627450895601483
-0.9999999999999999,-0.4749999999999999,0.3550234734023466
-0.6,-0.39999999999999997,0.4262237284181474
0.6,0.5,0.09999999999999998
-0.7,-0.4230769230769231,0.41723235760986516
-0.5,-0.2888888888888889,0.4357482566917239
-0.30000000000000004,-0.4176470588235293,0.3761027614857831
-0.7,-0.45217391304347815,0.34498842478047603
-0.7999999999999999,-0.33999999999999997,0.4409081537009721
0.4,0.4,0.0
-0.7,-0.13999999999999999,0.5314132102234569
-0.5,0.16666666666666666,0.47842333648024415
0.8,-0.4037037037037037,0.47802175797487884
-0.5,-0.3548387096774193,0.4943804918882069
-0.4,-0.33157894736842103,0.5047694956782878
0.5,-0.3714285714285714,0.49846703778194
-0.5,-0.3499999999999999,0.5018299844900993
-0.5,-0.359375,0.487249535017736
-0.7,-0.34411764705882353,0.4983450118793724
0.4,-0.34482758620689646,0.5096220417582993
-0.5,-0.34857142857142853,0.4918602754972644
0.7,-0.44999999999999996,0.4235836126706
-0.7,-0.3583333333333333,0.48840727540308676
0.5,-0.3333333333333333,0.5019155226920082
-0.4,-0.3333333333333333,0.4983734226221021
-0.7,-0.34634146341463407,0.489946518223989
-0.6,-0.3255813953488371,0.5104002183675874
-0.5,-0.33749999999999997,0.49279179173358795
0.7,-0.3297297297297297,0.5114182003044374
0.30000000000000004,-0.3113636363636363,0.5131081354623857
-0.6,-0.31777777777777766,0.5091556797020332
-0.7,-0.3519230769230769,0.48337371456151196
-0.7,-0.326086956521739,0.5066663350245988
-0.5,-0.3333333333333333,0.4972144630058765
-0.4,-0.33799999999999997,0.48780733901818246
-0.5,-0.336734693877551,0.49267859190225005
-0.7,-0.3450980392156862,0.48560200176049767
-0.5,-0.32978723404255306,0.5018751619027412
-0.4,-0.3049999999999999,0.5330494035890733
-0.5,-0.32962962962962955,0.5086764341677729
-0.7,-0.3363636363636363,0.5064542109298678
-0.7,-0.3428571428571428,0.5042169115346599
-0.4,-0.3438596491228069,0.49983068847734485
0.8,-0.31904761904761897,0.5146603573685388
-0.7,-0.31060606060606055,0.5234294800346362
-0.30000000000000004,-0.3049180327868852,0.5286624723534087
-0.5,-0.3080645161290322,0.5249572600411648
-0.7,-0.30156249999999996,0.5287048407133701
-0.4,-0.29710144927536225,0.5367565001308156
-0.5,-0.30461538461538457,0.5251903008158146
0.7,-0.3033898305084745,0.5374030781184247
-0.4,-0.2985714285714285,0.5330486059699721
-0.7,-0.304225352112676,0.5313911107618446
-0.6,-0.2955882352941176,0.5405427075496635
-0.7,-0.29863013698630136,0.5344291925330128
0.5,-0.29523809523809513,0.5304770453955665
-0.6,-0.27848101265822783,0.5499530212562233
-0.7,-0.2926829268292683,0.5461127570081507
-0.5,-0.2866666666666667,0.5426683046658326
1.0,-0.32641509433962257,0.5129091807490769
-0.4,-0.27999999999999997,0.5466717479438644
1.0,-0.3206896551724137,0.5254747018713438
-0.5,-0.294047619047619,0.5401391334153747
-0.7999999999999999,-0.3023255813953488,0.5369978442176742
-0.7,-0.29666666666666663,0.5433333333333332
-0.4,-0.2881578947368421,0.5392409639247702
-0.8999999999999999,-0.2876543209876543,0.5475834038844897
-0.5,-0.2909090909090909,0.536264573726662
-0.2,-0.2915662650602409,0.5429071276225793
-0.6,-0.31182795698924726,0.5437522883136804
-0.7,-0.2921348314606741,0.5446831300467785
-0.5,-0.29890109890109884,0.5407553742996525
0.5,-0.29305555555555557,0.5360157514499636
-0.5,-0.29647058823529404,0.5374114556504725
1.0,-0.29104477611940294,0.5432712808185827
-1.2,-0.308695652173913,0.5458643273691183
-0.2,-0.3011494252873563,0.5340141314746383
0.8,-0.28378378378378377,0.54575190557591
-0.30000000000000004,-0.3020833333333333,0.5431350289957574
-0.30000000000000004,-0.3021052631578947,0.5459861088204816
-0.4,-0.30399999999999994,0.545329258338483
-0.4,-0.2897959183673469,0.5533736597727426
-0.5,-0.31499999999999995,0.5380288096375508
-0.7,-0.29393939393939394,0.5520975945452606
1.0,-0.27435897435897433,0.5522531697012719
-0.6,-0.316,0.5384644835084298
-0.5,-0.296,0.5497126522102252
0.6,-0.302127659574468,0.5488825637688047
0.9,-0.2875,0.5460212491702631
-0.5,-0.31799999999999995,0.5402554951131918
-0.5,-0.31799999999999995,0.5398851729766247
-0.4,-0.30899999999999994,0.535928166828354
-0.30000000000000004,-0.31199999999999994,0.5374532537812009
-0.8999999999999999,-0.32,0.5412947441089743
-0.5,-0.32,0.5405552700695831
-0.4,-0.30999999999999994,0.5358171329847525
-0.4,-0.31699999999999995,0.5396396946111359
-0.8999999999999999,-0.31499999999999995,0.5389573266966504
-0.7,-0.311,0.5366367486484689
-0.4,-0.31899999999999995,0.540313797713884
-0.5,-0.30899999999999994,0.5348074419826261
-0.5,-0.30999999999999994,0.5358171329847525
-0.4,-0.30699999999999994,0.5344632821812926
-0.7,-0.312,0.5372671588697749
1.0,-0.28865979381443296,0.5561050647338486
-0.30000000000000004,-0.30999999999999994,0.5358171329847525
-0.8999999999999999,-0.30999999999999994,0.5358171329847525
-0.4,-0.31199999999999994,0.5376392842789671
-0.6,-0.31199999999999994,0.5309011207371859
-0.6,-0.314,0.5372187636335872
-0.7,-0.311,0.5342087606919228
-0.5,-0.315,0.5378429138698398
-0.7,-0.321,0.527692145099773
-0.5,-0.32,0.5293392107146419
0.8,-0.29,0.5472659317004851
-0.30000000000000004,-0.301,0.5361893322325613
-0.7,-0.32299999999999995,0.5287447399265548
-0.6,-0.322,0.5267978739516703
-0.2,-0.319,0.5266298510339117
-0.4,-0.33099999999999996,0.5193640341802654
-0.4,-0.31899999999999995,0.5290926194911435
-0.30000000000000004,-0.3299999999999999,0.5193264869039514
-0.7,-0.31899999999999995,0.5290926194911435
-0.5,-0.33099999999999996,0.5193640341802654
-0.5,-0.33199999999999996,0.5192070877790479
0.6,-0.32199999999999995,0.5303923076365267
-0.6,-0.33199999999999996,0.5192070877790479
-0.30000000000000004,-0.3279999999999999,0.5190529838080116
-0.5,-0.3399999999999999,0.5061620293937504
