scores,average_scores,std
-3.2000000000000006,-3.2000000000000006,0.0
-2.3000000000000003,-2.7500000000000004,0.4500000000000002
-2.9000000000000004,-2.8000000000000007,0.3741657386773943
-2.7,-2.7750000000000004,0.32691742076555064
-3.2,-2.8600000000000003,0.3382306905057553
-3.3000000000000003,-2.9333333333333336,0.3496029493900506
-3.0,-2.942857142857143,0.3245090483314442
-3.2,-2.975,0.3152380053229623
-2.9000000000000004,-2.966666666666667,0.29814239699997197
-0.3999999999999999,-2.71,0.8203048213926334
-3.400000000000001,-2.772727272727273,0.8068918020188887
-3.0,-2.7916666666666665,0.7750896005552449
0.8,-2.5153846153846158,1.2126551630116034
-2.7,-2.528571428571429,1.1695106250226275
-0.8999999999999999,-2.4200000000000004,1.200666481584291
-2.7,-2.4375,1.164514383766899
-2.5,-2.4411764705882355,1.1298406048587313
1.0,-2.25,1.3516450881960267
1.0,-2.0789473684210527,1.5024817880911925
-3.1,-2.13,1.4812494725737457
-2.0,-2.123809523809524,1.445816546982481
0.10000000000000009,-2.022727272727273,1.4865860272883389
-2.8,-2.0565217391304347,1.4625249420263402
-2.3000000000000003,-2.066666666666667,1.4325579297962867
-3.500000000000001,-2.1240000000000006,1.431441231766083
0.8,-2.011538461538462,1.5120864146746995
-2.8,-2.040740740740741,1.4912731968353257
-3.5000000000000004,-2.092857142857143,1.4892300434952888
-0.30000000000000004,-2.031034482758621,1.4994489673568394
-2.4,-2.0433333333333334,1.4757333393567043
0.3999999999999999,-1.9645161290322581,1.5145633645456122
-2.7,-1.9875000000000003,1.4961930858014285
-2.4,-2.0000000000000004,1.4750449402501526
-3.5000000000000004,-2.044117647058824,1.475125353889825
-2.3,-2.0514285714285716,1.4545242577305237
-0.30000000000000004,-2.002777777777778,1.462776300796824
-3.0,-2.02972972972973,1.4519073875730217
-1.1999999999999997,-2.0078947368421054,1.4388192489068707
-1.9,-2.0051282051282056,1.4203554481002496
-3.2,-2.035,1.4148409804638824
0.8,-1.9658536585365856,1.4643086699952306
0.6,-1.904761904761905,1.4987220557706873
-2.2,-1.9116279069767446,1.4818607570913158
1.0,-1.845454545454546,1.5278408034416273
0.8,-1.786666666666667,1.5602848742742106
-2.2,-1.795652173913044,1.5444087825807862
-2.8,-1.8170212765957452,1.5347491511625329
-2.0,-1.8208333333333335,1.5189028843945958
-2.0,-1.8244897959183675,1.503537408810235
-2.0,-1.828,1.4886288993567203
-2.0,-1.831372549019608,1.4741551513415527
-2.2,-1.8384615384615386,1.4607892816706274
0.30000000000000004,-1.79811320754717,1.4759059342677274
-2.0,-1.801851851851852,1.4624295792784083
-3.3000000000000003,-1.8290909090909093,1.4628332070798562
-3.6000000000000005,-1.8607142857142858,1.4685608323686654
-4.000000000000001,-1.8982456140350878,1.4824696355661051
0.6,-1.8551724137931036,1.5051832760203707
-2.2,-1.8610169491525426,1.493036599634557
-2.8,-1.8766666666666667,1.4854142706853048
-2.1,-1.8803278688524592,1.473461372785924
-0.20000000000000018,-1.853225806451613,1.4767791611974115
0.30000000000000004,-1.8190476190476192,1.4895250274017675
-3.7000000000000006,-1.8484375000000002,1.496140053134649
-0.3999999999999999,-1.8261538461538465,1.4952516560074094
-3.7000000000000006,-1.854545454545455,1.501431823514194
0.6,-1.8179104477611945,1.5196155614717046
0.6,-1.7823529411764711,1.536223518555141
-2.6,-1.794202898550725,1.5281782332095188
0.19999999999999996,-1.765714285714286,1.535567434839244
-0.40000000000000013,-1.746478873239437,1.5331851211614478
-3.8000000000000003,-1.775,1.5413513190992147
-4.700000000000001,-1.8150684931506849,1.5680605971723731
0.9,-1.7783783783783782,1.5886651093930326
-2.7,-1.7906666666666664,1.5815750236885875
-2.2,-1.796052631578947,1.5718276982606558
-2.1,-1.7999999999999996,1.5619667921374834
-2.2,-1.8051282051282045,1.5525741599115273
1.0,-1.7696202531645564,1.5742673144391106
-2.8,-1.7825000000000002,1.5685801700901363
0.10000000000000009,-1.7592592592592595,1.5726660369095642
0.7,-1.7292682926829273,1.5861817787807644
-0.20000000000000018,-1.7108433734939763,1.5854011729157373
-2.4,-1.7190476190476194,1.5777075133662852
-1.7,-1.718823529411765,1.568400767934692
-2.4,-1.726744186046512,1.560964551137552
-2.2,-1.732183908045977,1.5527872050312836
-2.4,-1.7397727272727275,1.5455610758738065
1.0,-1.7089887640449442,1.5637494877850195
-2.9000000000000004,-1.7222222222222225,1.5600411517205977
-0.9999999999999998,-1.7142857142857146,1.5532717280709418
1.0,-1.6847826086956526,1.5702350130535496
-3.1999999999999997,-1.7010752688172044,1.5695691226874162
-2.8000000000000007,-1.7127659574468088,1.5652634910097127
-2.4,-1.7200000000000004,1.558582351808342
-2.1,-1.7239583333333333,1.5509234340430507
-1.7,-1.7237113402061854,1.5429101700890377
-2.4000000000000004,-1.730612244897959,1.5365219247235573
-1.8,-1.7313131313131314,1.5287577623312907
-1.7000000000000002,-1.7309999999999999,1.521097958712719
0.4,-1.695,1.5284878148025913
-2.4,-1.696,1.5289159558327594
-2.8,-1.695,1.5281606590931467
-2.0,-1.6880000000000002,1.5251413049288256
-1.7999999999999998,-1.6740000000000004,1.5176046916110928
-2.4000000000000004,-1.6650000000000003,1.5105876340020794
0.8,-1.6269999999999998,1.5242608044557204
-1.6,-1.611,1.516040566739558
-2.7,-1.6089999999999998,1.5144698742464309
-0.10000000000000009,-1.6059999999999997,1.5171565509201745
-1.5,-1.5869999999999995,1.5064298855240492
0.8,-1.5489999999999995,1.5181893821259587
-4.000000000000001,-1.597,1.5190427907073587
-3.2,-1.6019999999999999,1.5234815391070549
-2.5999999999999996,-1.6189999999999998,1.5250373765911445
-1.7000000000000002,-1.6089999999999998,1.5211899947080905
-2.8,-1.6119999999999999,1.5232386549717023
-2.2,-1.6440000000000001,1.501487262683237
-2.5,-1.679,1.480087497413582
-1.9,-1.6670000000000003,1.4733672318875564
-1.5,-1.6620000000000001,1.4730770516167848
0.8,-1.6550000000000002,1.4830627093956614
-2.0,-1.6470000000000002,1.4790169032164575
-3.0,-1.6540000000000001,1.4837398693841184
-3.0,-1.6489999999999998,1.4783433295415516
0.6,-1.651,1.4751606692153911
-2.8,-1.6510000000000002,1.4751606692153911
-1.9,-1.6350000000000002,1.4636512562765764
0.7,-1.6250000000000002,1.4761012837878031
-1.7,-1.618,1.4740678410439596
0.29999999999999993,-1.619,1.4727318153689761
0.8,-1.5839999999999999,1.4881344025322445
0.0,-1.5599999999999996,1.4941218156495808
0.7,-1.5179999999999998,1.4980240318499567
-1.5,-1.51,1.4959612294441325
-1.6,-1.5230000000000001,1.49103018078106
-1.7000000000000002,-1.51,1.4837452611550273
-1.6,-1.5139999999999998,1.4834432918045772
-1.7,-1.5119999999999998,1.4830563037187767
-1.5,-1.4949999999999997,1.4733210783804052
-1.7,-1.5199999999999998,1.4552662986546485
-2.2,-1.5479999999999998,1.441074599040591
-2.1,-1.547,1.4406564475960255
-0.6000000000000001,-1.5629999999999995,1.421031667486689
0.8,-1.5629999999999995,1.421031667486689
-0.6000000000000001,-1.547,1.422775808059724
0.0,-1.5189999999999997,1.4253908235989174
-4.500000000000002,-1.5439999999999998,1.4552195710613571
-1.6,-1.54,1.454510226846137
0.7,-1.5130000000000001,1.4706906540805922
-1.5,-1.5079999999999998,1.4698761852618745
-2.3,-1.5090000000000001,1.4703805629836109
-1.5,-1.5270000000000001,1.4590993797545118
-1.9,-1.5260000000000002,1.4588091033442312
-2.0,-1.5130000000000003,1.4486997618554371
0.7,-1.4700000000000002,1.4499310328425972
0.30000000000000004,-1.4270000000000003,1.4379746173003194
-1.9,-1.4520000000000002,1.4241825725657506
-1.6,-1.4460000000000002,1.4222812661354998
0.5,-1.413,1.4287515529300399
1.0,-1.382,1.4470231511624132
0.4,-1.376,1.4531428009662368
1.0,-1.369,1.4628530343134267
0.10000000000000009,-1.3310000000000002,1.4511164667248457
-2.4,-1.3510000000000002,1.451929405997413
-0.8999999999999999,-1.3230000000000004,1.4332379425622253
-4.900000000000001,-1.3780000000000003,1.4635969390511856
-0.9999999999999998,-1.3940000000000003,1.4505736796178261
-3.5,-1.403,1.4607843783392538
-1.6,-1.4210000000000003,1.451984504049544
-1.6,-1.433,1.4484512418441982
-4.800000000000001,-1.443,1.4680773140403747
-5.400000000000001,-1.4500000000000002,1.4851599240485855
-4.700000000000001,-1.5060000000000002,1.5009876748328084
-2.0,-1.499,1.4970300598184396
-5.600000000000001,-1.5330000000000001,1.5502293378723033
-3.9000000000000004,-1.551,1.5670670055871894
0.5,-1.524,1.5788679488798296
1.0,-1.524,1.5788679488798296
-1.9,-1.5150000000000003,1.5741267420382643
-0.6000000000000001,-1.5220000000000002,1.5684756931492438
-0.3999999999999999,-1.5330000000000004,1.5566666309778727
-5.700000000000002,-1.588,1.6050096572918184
-5.600000000000001,-1.62,1.6520895859486557
0.3999999999999999,-1.599,1.6642412685665502
-0.7000000000000002,-1.5819999999999999,1.6646549191949664
0.20000000000000007,-1.558,1.67285265340376
-2.0999999999999996,-1.555,1.6716085067981679
-1.9,-1.584,1.6520726376282615
-1.4,-1.5690000000000004,1.6468573101516724
-1.2,-1.571,1.6462864270836959
0.8,-1.5730000000000002,1.6432805603426337
-1.7,-1.5579999999999998,1.6351868394773732
-1.1,-1.541,1.6310177804058423
-1.2,-1.5289999999999995,1.6290669108419091
1.0,-1.4979999999999998,1.647299608450145
-1.9,-1.5,1.6476650144977896
-1.6,-1.492,1.6452160952288308
-1.9000000000000001,-1.493,1.6454333775634917
