scores,average_scores,std
0.4,0.4,0.0
-2.0999999999999996,-0.8499999999999999,1.25
-2.1,-1.2666666666666666,1.178511301977579
-2.1,-1.475,1.0825317547305484
-2.3,-1.64,1.0229369482035537
-0.5999999999999999,-1.4666666666666666,1.0110500592068734
-2.0999999999999996,-1.557142857142857,0.9619283354018529
-2.1,-1.625,0.9175374651751284
-2.3,-1.7000000000000002,0.8906926143924924
-2.5,-1.78,0.8784076502399099
0.3999999999999999,-1.581818181818182,1.0460472628103654
1.0,-1.366666666666667,1.2297244497131146
-2.0999999999999996,-1.4230769230769231,1.1975319787950076
-2.2,-1.4785714285714284,1.1711889998925826
-1.4,-1.4733333333333332,1.1316458024586236
-1.9,-1.5,1.1005680351527567
-2.3,-1.5470588235294118,1.084173660421409
-2.1,-1.577777777777778,1.0612129096021083
-2.3,-1.6157894736842107,1.0454226835388725
-2.3,-1.65,1.029805806936434
-2.4,-1.6857142857142857,1.0176002182004642
-2.2,-1.7090909090909092,0.9999586768321485
1.0,-1.591304347826087,1.1232379605711573
1.0,-1.4833333333333332,1.2154103102336355
1.0,-1.3839999999999997,1.286446267824661
-2.9,-1.442307692307692,1.2947150197045372
-2.5,-1.4814814814814812,1.2861187771416462
-1.9,-1.4964285714285712,1.2653294722993642
-2.3,-1.5241379310344825,1.251937855793223
0.6,-1.453333333333333,1.2885995843895377
-2.5,-1.487096774193548,1.2810635539833426
1.0,-1.409375,1.3330789959244724
-2.4,-1.4393939393939394,1.3236632808895887
-1.9000000000000001,-1.4529411764705882,1.3063724570503592
-2.4,-1.48,1.2972057882783508
0.3999999999999999,-1.4277777777777778,1.315845970197101
-1.7999999999999998,-1.4378378378378378,1.2993452303977904
-2.1,-1.4552631578947368,1.2865084057697964
-2.4,-1.4794871794871793,1.2786570453328072
-2.4000000000000004,-1.5025,1.2707256785002812
-2.5,-1.526829268292683,1.2645300660418695
-2.7,-1.5547619047619048,1.2621226227032099
0.8,-1.5,1.2968656310953264
-1.6,-1.5022727272727272,1.2821304423007747
-3.0,-1.5355555555555553,1.2868834973696994
0.3999999999999999,-1.493478260869565,1.3037408007784241
-2.4,-1.5127659574468084,1.2964135505926546
-2.7,-1.5375000000000003,1.2939965546064385
-2.5999999999999996,-1.5591836734693878,1.2895052630396333
-2.0,-1.568,1.2780359932333674
-2.0999999999999996,-1.5784313725490196,1.2675920859135499
-2.5,-1.5961538461538463,1.2617084782245338
-2.1,-1.6056603773584905,1.2516276338085
-2.4000000000000004,-1.6203703703703705,1.2446001335591357
-2.0,-1.6272727272727272,1.2342763128768721
-2.2,-1.6374999999999997,1.2255556320065022
-1.9,-1.6421052631578947,1.215246328133714
-2.2,-1.6517241379310343,1.2069113299587826
-2.0,-1.6576271186440676,1.1974837162942982
-1.7999999999999998,-1.66,1.1876026271442817
-2.6,-1.6754098360655736,1.1838608327749767
-1.9,-1.679032258064516,1.1746155303420382
-1.8,-1.6809523809523808,1.1653539748168
-1.5,-1.678125,1.1564315735809878
-2.7,-1.693846153846154,1.1543732129571007
-2.6000000000000005,-1.7075757575757575,1.1509298751853316
-2.0,-1.7119402985074628,1.1428587340472007
-2.1,-1.7176470588235293,1.1353855495032343
-2.5,-1.7289855072463767,1.1309994873427975
-2.0,-1.7328571428571429,1.123352308122107
-1.6,-1.7309859154929577,1.1155231892332491
-1.6,-1.7291666666666667,1.1078554734260242
-2.6000000000000005,-1.7410958904109588,1.1048877233529153
0.7,-1.708108108108108,1.133012816505926
-2.4000000000000004,-1.7173333333333332,1.1282285032543522
-3.1,-1.7355263157894734,1.1318015386946996
0.8,-1.7025974025974022,1.1604940759232654
-2.2,-1.7089743589743585,1.1543880493895053
-2.0,-1.7126582278481006,1.1475198449631279
-1.9,-1.7150000000000003,1.1405152344445033
-2.0999999999999996,-1.7197530864197532,1.1342501469357662
-1.4,-1.7158536585365856,1.1278589161245909
-2.4,-1.724096385542169,1.1235261147249154
-2.3,-1.7309523809523815,1.1185637251655518
-2.5,-1.7400000000000004,1.1150520958549819
-2.4000000000000004,-1.7476744186046516,1.110805986888972
-2.3000000000000003,-1.7540229885057477,1.1059717314361595
-2.0999999999999996,-1.7579545454545453,1.1002811201635834
